,Filename,PC1,PC2,PC3,PC4,PC5,PC6,PC7,PC8,PC9,PC10,PC11,PC12,PC13,PC14,PC15,PC16,PC17,PC18,PC19,PC20,PC21,PC22,PC23,PC24,PC25,PC26,PC27,PC28,PC29,PC30,PC31,PC32,PC33,PC34,PC35,PC36,PC37,PC38,PC39,PC40,PC41,PC42,PC43,PC44,PC45,PC46,PC47,PC48,PC49,PC50,PC51,PC52,PC53,PC54,PC55,PC56,PC57,PC58,PC59,PC60,PC61,PC62,PC63,PC64,PC65,PC66,PC67,PC68,PC69,PC70,cluster
0,01-MFCC.csv,-10.17870052202216,3.291820090787254,-0.4263603916222249,5.386955092954803,3.1741607922071977,-0.8565368913635902,0.2806449844350686,1.7977149002001054,-1.840663827153643,1.7183074865527923,0.8329867799504956,-0.0568798804561031,-1.654673759720386,-0.1345154467708069,-0.4851840462790679,-0.7297382278298319,-0.8510938417119766,-0.7391717770063744,0.6017631649445371,2.6919643924333543,3.4863509412266938,0.4658582738817359,1.7616410564769762,-0.1120782036935456,0.9773434192152038,2.9820362009370096,-0.9162090763881316,-0.1455147677108075,-1.6937126052686995,0.9118474027406908,-1.76480251847151,-1.843894646520522,-0.4219332542638803,-2.6565425569310595,-1.54805401051159,0.483948580233248,1.156007493695597,0.8804430382659579,-0.1708317687225245,0.2701565578516194,-1.6535298721982126,-0.2925982688308952,-0.818110228106181,-1.835229155969685,-0.022392502361625,-0.2770313262786665,1.8462010752959808,-3.073141705462612,-0.3724652291331438,0.1195903833106396,0.2023555027754656,0.2233677093878983,0.1718579261306334,0.4821398475152692,0.6123681949080458,-0.1366415271476413,-0.4907142326998725,-1.1719603100723457,-1.370281987513984,0.3748417384441215,-0.4155284610352906,1.08220098480755,0.4285369506652317,-0.0299474662347279,0.8233116040492143,1.242619434822454,-1.0157637389451923,-0.9366319099549638,1.445116557837842,-0.161333488814885,1
1,02-MFCC.csv,-12.167778202919475,9.57836678443174,6.550750830529804,1.5152311959982474,-2.2523789414282738,-0.5957776641675226,0.7009063258916518,-1.9802144239698,4.05713432060172,-2.641322755197573,0.4388393019901744,-2.3343835896463383,0.2207630651952348,-1.6103963288573353,-2.585981263697746,0.8728525748314766,2.440100287191514,1.5517318890807716,0.0691129855899602,-0.1904357454752865,-2.385919817965773,2.077597236255538,-2.39058854252393,-0.6790901030052836,-4.42779918491578,-0.1995551037313996,2.018305120786983,-1.7998652158305708,0.6924356173761175,-4.087012851860592,-2.2913237025384707,-1.485664005632276,2.085243135038324,0.063947732961342,-0.8414228000562586,0.4887418290585982,1.4126332047096226,2.225461127572671,1.054281792984907,0.2488510483070361,0.3578996161673711,-1.193139057764956,-1.1166756797203392,-0.935016372764328,0.4056556217743786,0.0456406951172634,1.82892901205302,2.4371689513931947,-1.517937469470663,2.677400658394508,-1.0208699697810626,-1.3448709857966787,0.99558577246516,-0.6631837624629205,1.0969659008956356,-1.0963755101630648,2.368069137769484,0.1230565570644051,0.6309011582777464,0.1870370958860265,-2.041171379402792,1.187893179997314,-0.4390031963309381,-1.0050095552759193,-0.5534061570016262,-0.0004211265486346,-0.9922428180637785,-0.4035731765402665,-0.6470722425628302,-1.3575789783508971,3
2,03-MFCC.csv,10.88641389521238,5.372432647924508,-4.609116100550471,-8.242160764023335,2.4648361308248568,2.119775131203417,0.8925755343583733,0.9008963085185088,-2.401655112970193,0.7389829840317043,2.1181232615435865,-2.053497531592443,0.9208678176985322,0.3050990177295324,-1.3128163695341986,-0.2962225471352616,-0.3836340425791501,0.5205208385031931,-1.0435973571870132,2.728990932902917,-0.9200339502351472,-0.3434054600222268,1.830496874948694,-1.2400174387373857,-1.736880610882789,-0.0904789871295394,0.6044509171446876,0.4439219135361198,1.4951029987462112,0.102458374440359,-0.7240955332005469,-0.6372597826044178,2.75372262035711,-0.5379849149790619,-0.1157818417402505,2.235046521614011,-0.0827300427003783,-1.7173637210312571,-0.7100496907746778,-1.2385421504432768,-0.988590115355281,1.855315057646832,-1.1929990215652138,1.4993205862015653,-1.6962558921009985,-1.1212275942724177,-0.5018015716500013,-0.9858383914502912,-0.2423116174367142,1.135850233942975,1.98000815744492,1.4288910455302624,-2.025099619755785,0.2824906059795905,0.7200969391603966,2.4537366912612644,-0.354357625335273,0.1784725736621954,1.291301492509317,-0.9099099936535686,1.9245565011999448,1.3792955208403148,1.1548129255381598,-1.1235382964748617,0.2048070884498239,0.0089385241055574,-0.9211982089987142,1.5838799956571463,1.0581675911148678,0.6693039054423123,1
3,04-MFCC.csv,6.87993129816964,1.0429410551201066,-0.5855946469384453,-1.3043018479666453,2.023476575284922,-2.754552557676722,3.1744425139562664,1.5680527524871228,0.2449542554801106,-3.831974489754309,4.87865439405733,4.652429790415232,2.3123757993126457,2.210486775102189,-0.0373365253984118,2.260757701041774,2.5165552182261366,1.995123521980948,1.0147981822134164,1.2619583337344351,0.9116965993296612,4.179582861577205,0.0741126754513439,-2.514139441025566,-0.1839739729202502,-0.4795222111935825,-1.0337568950303009,0.9056914895127244,0.2873132982522125,4.023780495305836,0.8884120943546358,-0.4675388344450952,0.2838769273240166,-0.4546164149945284,2.6003668296840043,0.9379964824868054,2.275663492926735,-2.015993168716024,-0.3217671347138892,0.0827164821319589,2.0536641531965545,-0.4728904561635861,1.8131350186700457,-3.358241913583853,-1.0692908757958026,1.2631166053779,2.2553862916560785,1.3715438875195465,0.465892870408149,-0.5330708622255255,-1.0371418168473518,0.6104692426913404,1.1891976180271069,1.7581212020991777,0.1008427575855196,0.5843051167377421,-0.0323518957160457,0.2738510980259764,0.0158367025337921,0.2149433789783423,0.4194902934430504,0.5740086053706752,-0.5439201030734416,0.091437809241929,-1.887750058408196,0.2951492476078318,0.5045652337699632,-1.2766068060297642,1.9446264192997844,1.056738174743939,2
4,05-MFCC.csv,-11.213666647430117,-3.4111853568206985,-4.217931782828972,-2.179612686332035,-2.9500861937400877,0.7716399766647275,-1.1820670580550094,-1.1917680903023005,-0.4752558388782906,1.048053141865544,0.405639946176768,0.3145903708176961,0.9068290857528442,-1.3427044875744305,1.5259223779732305,1.6195736187337673,0.3808666755224359,-0.6346361052123654,-0.0244128464105868,-0.177780911274111,-0.9849252307113076,1.0225114158199575,0.9577152932931764,1.4597984637295789,-1.3232627058644562,1.5397884757142852,-5.2729400304201794,-2.0004061555465777,-0.0171827576085902,-1.6051276272936414,-2.102362506299786,0.065308407634479,-2.053937415063693,0.4893439222879843,-0.1184446329074749,-2.662095159318539,-0.0044209979527803,-0.1226531038478592,0.5821332595668491,-2.257112011620169,0.8112109188357983,0.0277142560896598,0.3903793831992568,-1.674351840608319,-1.196743791758977,-0.5809050442263809,0.358594985816781,-1.2682444694157595,2.310750577381807,0.0576935207098027,0.6829484031607721,-0.2800958971093052,0.4595719247965317,-0.0019293902375799,-0.705410499571288,-0.8702115914852493,1.8804051942467,-0.0001813923645686,-1.4883670754163594,-0.1068511146852121,0.6593551037377079,1.4593079766361714,2.242535796252967,-2.197129570879852,-0.8364960511865723,-0.3712141919823504,1.0505613310971234,-0.731163091102731,0.5076927282268934,-0.078386089533394,1
5,06-MFCC.csv,7.391898072021473,2.8214905287709304,0.4018257221274033,2.7455106737660544,0.8884820888061745,1.203412478242466,0.3994465907437596,-1.462792845658072,3.605737662228855,2.285299423704943,-3.385825444269161,0.7272032771218797,3.204527484694067,4.420545373559937,0.3541152644440424,0.1160413113474184,0.1204223497287131,-1.9505335470467984,1.6580871326278035,0.6221365323660767,-4.604602570180517,0.5051527176568358,-1.4034881042617344,-1.4415124772213432,2.86374998668056,0.0006270487629018,0.1056096992720045,1.0710139003685684,2.6515766970687387,-0.206941311897397,0.5904173630414461,4.008934348655121,2.329420265410389,-0.5253096076634022,-2.347302239713558,0.0959078651815582,0.1850633807404577,-2.0520192433698363,0.5723572647631414,-1.7092082659954206,0.3108809111643075,-0.2635428842190877,-1.9058746258892092,-1.1403197550007098,1.0944059553052117,0.2989530952509385,-1.1252495496086026,-0.2424386902889155,1.4826184820482216,-0.1637615642250405,1.369572642771947,-1.310908687806418,-0.6761373231922948,-1.5102565951444828,-0.830972575416361,0.3303250828338533,-0.4925759324427776,-2.224396722556814,-0.8955948321924121,0.8740890663708928,-0.4418190742848819,0.0651832440618409,-0.4537247919986795,-0.1374050633105404,0.1806496926541725,0.912491724614491,0.9954173497519472,1.0975339607056884,0.096233174970459,-0.8377292679995396,2
6,07-MFCC.csv,-1.629865625758082,-2.489106095512137,-1.0261999897378946,3.0960667059356903,1.3564284116943348,-4.254826009259908,-0.5885330759314932,0.0390662101678081,-2.7644258106356085,-0.0301312940826969,-6.121369343017699,-1.0134024070590808,3.244336277380884,-1.5278728917915636,-2.85822194094932,-1.1676177535741492,0.329946074620756,1.365965092640328,0.0071147034450181,-0.6922922861698888,1.209061087659626,-0.0437748796619619,-1.6442063064261387,1.7750844175333262,-0.3008268232054628,-2.296385369327899,-1.6122153283540843,-1.2174709217770423,-2.378486245473752,0.4323874685886789,-1.3962108025035325,0.4980139620985215,0.4660741716465847,-0.8324454226813228,-1.1077407843673273,2.287136899226819,-0.0981774212622037,1.2793116323797158,-1.6275055740412745,-0.1924074901871086,1.8190024748759008,0.9685713146356548,1.0847590366357809,0.1445302250949577,-0.4318253712996771,2.108049676349664,-0.8007979181695289,-0.103251804413986,-0.2562879433580328,-0.8307382316568288,-0.265391056958979,1.7574356873131287,0.8414672328823768,-0.0143915975456574,0.0716425323378665,0.0169026812038877,0.1993874701237973,-0.2812267847745378,0.1312512599957472,-0.4381407682895439,1.2442598612151656,0.729962299542261,-0.078175617476563,0.0490334413464578,-0.6045625138822752,-0.2181354997202,-0.0055239481231396,-0.2621038774743898,-0.3924163734899813,-0.4412717864453233,2
7,08-MFCC.csv,4.376626046420313,8.932510097315665,-4.612747178415778,0.6057197521863273,2.9088097837858937,-1.3424956542005195,-3.5188987162184437,-1.39946095506261,-1.391151021766412,0.978028166786229,1.5146135970898271,-1.203502325118655,-2.092293107599051,0.3000311518331212,-0.3075050828702508,-0.4678105125677965,-3.005851550260681,0.6640655865010393,-2.1646397698390216,-1.1761735606378496,-0.635077985620971,0.1211587596627205,0.6831977403029469,-0.0466966375440416,-1.2178143734741165,-2.399688026027029,-2.0049534307068035,-0.7693499298865826,1.7019048897046072,-0.0954000467015389,1.7074431096120264,3.0726916303579683,-1.765616220593279,-0.1247623993224244,0.6335135248611369,0.3394107757837665,-3.1549686558431307,1.3024268615127157,-0.3355865090597978,-0.1799011419092916,1.1621102220350934,-2.085418656376344,-0.1506740280499723,0.173926276270144,-0.3654571881220274,0.0754507466481427,0.2970994383273677,0.4713902585547925,-0.607994643479399,-0.5977642546075722,-1.1367094672820042,-0.3853127469457612,0.0993503757641282,-1.5037396423494935,-1.6930689953076803,1.1327287934550692,-0.0534308213638935,0.2231849659616702,0.000397552845669,-0.2458725564550453,1.6306490028762766,1.0864483887132508,0.7120575965501642,-0.4292595814701191,-1.2225802142113444,-1.8852099692039093,-0.2642382526139436,0.7100004430936913,-0.1995873434322221,1.1393166212837518,2
8,09-MFCC.csv,-17.56126810952767,-4.202738785182304,1.350751230374455,-1.788098609416012,-1.8241003273623009,-0.5779984221575217,1.1406205403191747,0.4405576794398411,-2.73497848426822,-0.224906218187186,2.622622543372219,-0.7080674528884935,1.2318378088240585,4.272357919207644,-2.693434594733315,1.6185449344075336,-0.9022189065369236,0.6123430249392438,-0.1179620832168649,-1.0820312976490285,-0.3458724652526157,-0.2097982810740374,-0.2733551522820315,-0.166254319602585,1.2030756962617153,-1.660141829174463,1.932255430903948,1.5733313171209218,3.431258180868756,0.9002170945055761,1.6197368539795916,1.6785222075296484,-0.0310281608153099,-0.7663249669526795,-0.8448606881066785,-0.5201941290846807,1.001554452852031,0.3541637256669334,0.7816742488759345,0.3794722058292403,-3.220609455297127,-1.540075303129582,0.0889673314298899,0.7593385147333575,-1.539630601117924,1.0508652792180613,0.6336323967726615,0.3796060722880471,0.1254975014536377,0.2646986872648613,-2.578937706020189,-0.7271061594599952,-1.3335284670400909,-1.0405106170679788,0.2887113509304447,-1.1768816469803507,-1.2676514984669314,-1.3188083634493195,0.7253135235057668,0.5788310398148377,2.049483198916693,0.0302048769087495,0.4041885758071374,-0.2897299790362929,1.4579458560577483,0.7906964688721217,-0.7971103776530207,-1.8490684888412103,-1.7859006711013623,-1.3744649627504666,3
9,10-MFCC.csv,5.224129044382767,-2.238291961289588,1.7935101600575931,0.7138323410461771,-1.7868947339149728,-2.066361790892994,1.5852478919255168,-6.601464277382572,0.001281468828903,3.180222297625856,1.5025252421193729,-2.797665562019104,-1.20078074961383,-0.612262037880758,0.8708842900401936,5.164688323775551,3.635215579912039,-5.316705170528462,0.9691812580482838,1.3718926939936436,0.6445471574608733,1.3406869090323132,3.691062754412693,-0.4465133807023439,5.150358147590841,-3.492422724131236,-2.6377938264906446,0.7282365516560321,-1.6258421221536223,-1.048216090833986,2.3175627791515896,1.1046582458214218,4.814525992755876,3.080995457179686,0.5162605706920509,1.3378796792988212,-1.5942983745213792,0.7866905362132862,-0.1470615148173852,1.170558567511941,1.071542271413585,-0.448382678722601,-0.2009689340942443,-1.034990144030575,1.3716131269754608,0.1955349813895935,-2.8537679227529384,-0.0133223665071427,0.1404251241399101,2.192751567410781,-0.931641397675278,0.9766515000556242,0.7401074328144889,-0.3373881468497102,-0.0599698003722055,-0.8618698171113164,-0.1737590856441218,1.824473398544508,-0.5188807214217273,-1.0419885510585745,-0.2642658592774379,0.6488193678495905,-0.0200148303843931,-0.4957632065838149,-0.645724716550017,2.179503743223418,-0.0194916981982002,-0.5233633961911157,0.4317221232461636,-0.6957082153720666,2
